merchant_id,merchant_category,merchant_country,merchant_risk_level,mcc_code,merchant_since,chargeback_rate,is_high_risk_jurisdiction,merchant_city,annual_txn_volume
4042,Travel,BR,MEDIUM,4722,2021-09-23,0.013294,0,Brasília,5138
4043,Travel,US,LOW,4722,2024-09-05,0.009907,0,Los Angeles,41992
4044,Automotive,US,LOW,5511,2023-06-26,0.00926,0,New York,30214
4045,Offshore Services,US,MEDIUM,6099,2019-01-07,0.032837,0,Chicago,16599
4046,Offshore Services,IT,HIGH,6099,2020-05-01,0.219607,0,Milan,3143
4047,Healthcare,IN,HIGH,8099,2017-01-02,0.121984,0,Delhi,4816
4048,Restaurants,GB,LOW,5812,2023-09-13,0.00884,0,London,35775
4049,Clothing,GB,LOW,5651,2019-10-28,0.009604,0,Birmingham,8769
4050,Digital Goods,DE,HIGH,5815,2019-08-13,0.095982,0,Hamburg,4933
4051,Automotive,US,LOW,5511,2017-12-01,0.003756,0,Los Angeles,13242
4052,Telecom,AU,LOW,4813,2018-05-14,0.003167,0,Melbourne,42291
4053,Fuel,IT,HIGH,5541,2024-08-11,0.189519,0,Milan,1859
4054,Entertainment,FR,LOW,7922,2019-05-01,0.009627,0,Paris,43049
4055,Restaurants,US,LOW,5812,2024-02-23,0.00189,0,New York,17433
4056,Automotive,IN,MEDIUM,5511,2018-09-22,0.045962,0,Delhi,14344
4057,Fuel,AU,LOW,5541,2019-02-15,0.008993,0,Melbourne,7835
4058,Offshore Services,US,HIGH,6099,2022-11-22,0.165258,0,Chicago,689
4059,Electronics,SG,LOW,5732,2020-08-01,0.002765,0,Tampines,31906
4060,Electronics,JP,MEDIUM,5732,2021-11-09,0.029852,0,Yokohama,10484
4061,Automotive,US,LOW,5511,2015-01-28,0.009761,0,New York,43411
4062,Entertainment,US,LOW,7922,2015-07-29,0.003765,0,Chicago,41251
4063,Healthcare,JP,LOW,8099,2020-03-01,0.005465,0,Tokyo,22117
4064,Gambling,CA,HIGH,7995,2020-10-10,0.107864,0,Toronto,2348
4065,Telecom,GB,MEDIUM,4813,2021-01-07,0.01121,0,London,10954
4066,Clothing,US,LOW,5651,2015-02-19,0.009321,0,Los Angeles,13630
4067,Digital Goods,AU,HIGH,5815,2022-07-13,0.057639,0,Melbourne,1381
4068,Telecom,GB,LOW,4813,2015-01-22,0.009076,0,London,34680
4069,Electronics,US,LOW,5732,2016-08-10,0.001287,0,New York,31149
4070,Gambling,CA,HIGH,7995,2019-09-23,0.140985,0,Montreal,4886
4071,Automotive,US,LOW,5511,2015-05-15,0.009123,0,Los Angeles,35666
4072,Travel,AU,LOW,4722,2021-03-14,0.008855,0,Sydney,9470
4073,Digital Goods,IN,MEDIUM,5815,2021-04-25,0.018211,0,Mumbai,2339
4074,Utilities,US,LOW,4900,2016-05-20,0.003758,0,Los Angeles,26250
4075,Education,US,MEDIUM,8220,2015-05-24,0.017152,0,Chicago,18973
4076,Travel,IN,LOW,4722,2022-06-05,0.007596,0,Mumbai,1662
4077,Telecom,AU,LOW,4813,2020-02-23,0.005177,0,Melbourne,42677
4078,Real Estate,JP,LOW,6512,2021-06-12,0.008376,0,Osaka,22487
4079,Restaurants,AU,MEDIUM,5812,2021-04-16,0.029738,0,Brisbane,11082
4080,Grocery,HK,MEDIUM,5411,2022-12-04,0.01657,0,Kowloon,14700
4081,Insurance,AU,LOW,6311,2016-10-13,0.009131,0,Sydney,2849
4082,Real Estate,MX,LOW,6512,2016-09-02,0.005732,0,Monterrey,7556
4083,Grocery,IN,LOW,5411,2020-06-02,0.002235,0,Mumbai,46251
4084,Real Estate,AU,MEDIUM,6512,2018-06-01,0.022924,0,Brisbane,14159
4085,Real Estate,IN,MEDIUM,6512,2020-05-22,0.021962,0,Bangalore,4013
4086,Healthcare,CA,LOW,8099,2016-05-04,0.005941,0,Montreal,17617
4087,Entertainment,FR,HIGH,7922,2024-03-03,0.13647,0,Paris,2811
4088,Insurance,DE,LOW,6311,2024-05-24,0.005358,0,Munich,48385
4089,Fuel,JP,LOW,5541,2018-06-14,0.003734,0,Yokohama,19340
4090,Clothing,NG,LOW,5651,2021-04-14,0.008447,0,Kano,30524
4091,Grocery,IN,LOW,5411,2018-12-20,0.002001,0,Mumbai,11082
4092,Grocery,GB,LOW,5411,2019-11-01,0.008495,0,London,23880
4093,Healthcare,NG,LOW,8099,2015-06-06,0.009281,0,Lagos,46650
4094,Utilities,IN,LOW,4900,2015-11-13,0.008326,0,Delhi,35470
4095,Utilities,US,MEDIUM,4900,2023-12-07,0.049382,0,Los Angeles,10312
4096,Restaurants,AU,LOW,5812,2015-10-29,0.005886,0,Brisbane,2494
4097,Grocery,US,LOW,5411,2022-12-31,0.008278,0,Chicago,22684
4098,Real Estate,US,MEDIUM,6512,2015-07-24,0.017991,0,Chicago,4201
4099,Education,DE,LOW,8220,2015-03-15,0.00285,0,Berlin,7733
4100,Crypto,US,HIGH,6051,2024-01-18,0.082591,0,New York,3196
4101,Automotive,IN,HIGH,5511,2022-06-16,0.243188,0,Delhi,696
4102,Electronics,BR,LOW,5732,2019-08-18,0.006852,0,Brasília,10289
4103,Insurance,IN,HIGH,6311,2019-08-15,0.114893,0,Bangalore,118
4104,Crypto,IN,HIGH,6051,2022-10-04,0.117681,0,Bangalore,2419
4105,Insurance,JP,MEDIUM,6311,2016-02-14,0.047241,0,Yokohama,4272
4106,Digital Goods,BR,HIGH,5815,2021-05-02,0.132811,0,São Paulo,4540
4107,Healthcare,DE,LOW,8099,2023-04-17,0.005932,0,Berlin,11431
4108,Crypto,US,HIGH,6051,2016-09-25,0.16835,0,Los Angeles,3607
4109,Entertainment,IN,LOW,7922,2016-02-23,0.008729,0,Mumbai,18090
4110,Insurance,US,LOW,6311,2021-05-23,0.005944,0,Los Angeles,2241
4111,Education,GB,HIGH,8220,2022-08-10,0.174442,0,Manchester,201
4112,Restaurants,US,LOW,5812,2023-11-18,0.005755,0,New York,39575
4113,Electronics,AU,LOW,5732,2018-05-16,0.001577,0,Melbourne,23061
4114,Real Estate,GB,HIGH,6512,2015-06-22,0.143669,0,Birmingham,3828
4115,Gambling,HK,MEDIUM,7995,2018-12-31,0.011348,0,Hong Kong,14079
4116,Offshore Services,MX,HIGH,6099,2023-05-22,0.152236,0,Guadalajara,3698
4117,Automotive,IN,LOW,5511,2021-08-20,0.006451,0,Delhi,49115
4118,Crypto,GB,HIGH,6051,2021-08-25,0.205823,0,London,4837
4119,Travel,FR,LOW,4722,2023-05-02,0.002328,0,Paris,38011
4120,Restaurants,US,LOW,5812,2019-11-21,0.001111,0,Los Angeles,45070
4121,Insurance,BR,HIGH,6311,2015-11-13,0.23853,0,São Paulo,247
4122,Fuel,GB,LOW,5541,2017-07-09,0.005593,0,Birmingham,20954
4123,Gambling,IN,HIGH,7995,2015-02-07,0.189757,0,Delhi,2134
4124,Crypto,AU,MEDIUM,6051,2022-05-19,0.022024,0,Brisbane,584
4125,Travel,IN,LOW,4722,2022-04-22,0.008019,0,Bangalore,40536
4126,Offshore Services,CA,HIGH,6099,2019-10-25,0.202904,0,Toronto,4123
4127,Digital Goods,IN,HIGH,5815,2016-08-08,0.099549,0,Bangalore,800
4128,Grocery,CA,LOW,5411,2018-02-28,0.006432,0,Toronto,12132
4129,Electronics,IN,MEDIUM,5732,2019-11-18,0.027561,0,Delhi,13181
4130,Insurance,US,LOW,6311,2022-07-02,0.003578,0,Chicago,16231
4131,Real Estate,US,LOW,6512,2022-10-12,0.003439,0,Chicago,47035
4132,Insurance,IN,LOW,6311,2024-08-03,0.009227,0,Delhi,17152
4133,Gambling,AE,MEDIUM,7995,2015-04-21,0.024236,1,Sharjah,1665
4134,Restaurants,US,LOW,5812,2022-08-11,0.003143,0,Chicago,38375
4135,Automotive,IN,LOW,5511,2024-10-12,0.008591,0,Bangalore,15163
4136,Grocery,JP,LOW,5411,2020-05-31,0.008352,0,Yokohama,18146
4137,Crypto,US,MEDIUM,6051,2019-10-20,0.020776,0,Chicago,16792
4138,Education,AU,LOW,8220,2022-05-29,0.002397,0,Melbourne,7056
4139,Offshore Services,FR,MEDIUM,6099,2020-04-25,0.030879,0,Paris,18428
4140,Restaurants,ZA,LOW,5812,2022-08-24,0.004738,0,Cape Town,48520
4141,Clothing,SG,MEDIUM,5651,2016-07-03,0.011538,0,Singapore,8138
4142,Healthcare,IN,LOW,8099,2024-11-06,0.009025,0,Delhi,43000
4143,Fuel,US,LOW,5541,2018-06-28,,0,New York,27007
4144,Digital Goods,US,HIGH,5815,2020-11-26,0.141042,0,New York,2258
4145,Fuel,US,MEDIUM,5541,2019-02-07,0.01087,0,Los Angeles,17095
4146,Restaurants,IN,LOW,5812,2023-07-25,0.009616,0,Delhi,16653
4147,Insurance,US,HIGH,6311,2020-08-22,0.075823,0,Chicago,3289
4148,Clothing,CA,LOW,5651,2024-10-06,0.005077,0,Vancouver,11758
4149,Grocery,IN,LOW,5411,2024-06-25,0.004278,0,Mumbai,32793
4150,Gambling,JP,MEDIUM,7995,2020-12-04,0.02169,0,Yokohama,16707
4151,Education,US,LOW,8220,2017-03-04,0.009949,0,Los Angeles,16487
4152,Real Estate,IT,LOW,6512,2023-10-18,0.003346,0,Rome,22773
4153,Gambling,AU,HIGH,7995,2021-10-15,0.069733,0,Brisbane,561
4154,Gambling,HK,HIGH,7995,2022-01-30,0.161294,0,Hong Kong,401
4155,Real Estate,US,LOW,6512,2018-04-11,0.008615,0,Chicago,32814
4156,Fuel,US,LOW,5541,2020-06-09,0.00806,0,New York,24005
4157,Real Estate,US,LOW,6512,2021-10-23,0.003385,0,Chicago,49531
4158,Crypto,US,HIGH,6051,2023-04-09,0.177699,0,Los Angeles,4844
4159,Grocery,IN,LOW,5411,2015-06-06,0.007019,0,Bangalore,16171
4160,Education,DE,LOW,8220,2016-08-09,0.007624,0,Berlin,48285
4161,Restaurants,FR,LOW,5812,2016-12-17,0.006309,0,Marseille,36271
4162,Utilities,FR,LOW,4900,2023-01-08,0.008056,0,Lyon,34512
4163,Digital Goods,IN,HIGH,5815,2016-03-14,0.20034,0,Mumbai,3567
4164,Healthcare,IN,LOW,8099,2015-03-31,0.008015,0,Delhi,32114
4165,Digital Goods,SG,HIGH,5815,2017-06-04,0.16121,0,Tampines,1830
4166,Fuel,GB,MEDIUM,5541,2019-11-07,0.036379,0,London,11035
4167,Electronics,IN,LOW,5732,2019-11-16,0.006292,0,Mumbai,21782
4168,Grocery,US,MEDIUM,5411,2016-07-08,0.024865,0,New York,1183
4169,Grocery,SE,LOW,5411,2021-10-04,0.00516,0,Malmö,24749
4170,Offshore Services,GB,HIGH,6099,2015-03-28,0.068679,0,Birmingham,4954
4171,Utilities,AU,MEDIUM,4900,2015-05-02,0.048451,0,Brisbane,11522
4172,Crypto,AE,MEDIUM,6051,2015-09-07,0.021618,1,Sharjah,15895
4173,Fuel,US,LOW,5541,2023-02-01,0.00801,0,Chicago,35596
4174,Electronics,US,MEDIUM,5732,2016-08-25,0.036926,0,Los Angeles,11820
4175,Electronics,US,MEDIUM,5732,2017-04-05,0.028779,0,Los Angeles,14500
4176,Entertainment,SG,MEDIUM,7922,2020-01-03,0.043718,0,Singapore,3810
4177,Fuel,GB,HIGH,5541,2019-02-23,0.065119,0,Birmingham,3396
4178,Digital Goods,FR,HIGH,5815,2024-09-27,0.103697,0,Marseille,3238
4179,Fuel,MX,LOW,5541,2020-04-06,0.002957,0,Monterrey,30932
4180,Fuel,US,LOW,5541,2021-02-05,0.007585,0,Los Angeles,32460
4181,Fuel,FR,LOW,5541,2020-12-12,0.00468,0,Lyon,9915
4182,Crypto,FR,MEDIUM,6051,2017-04-27,0.013502,0,Paris,2425
4183,Electronics,US,LOW,5732,2019-04-05,0.006848,0,New York,40995
4184,Automotive,NG,LOW,5511,2017-07-15,0.00265,0,Kano,14163
4185,Healthcare,MX,LOW,8099,2024-08-24,0.004591,0,Monterrey,49810
4186,Healthcare,GB,LOW,8099,2019-12-15,0.007015,0,Birmingham,31114
4187,Insurance,IN,MEDIUM,6311,2016-06-26,0.024349,0,Bangalore,7238
4188,Fuel,ZA,LOW,5541,2022-03-16,0.009482,0,Johannesburg,7424
4189,Utilities,AU,LOW,4900,2024-11-20,0.008513,0,Sydney,46568
4190,Electronics,US,LOW,5732,2018-02-17,0.004962,0,New York,2969
4191,Travel,NL,HIGH,4722,2021-07-11,0.155972,0,The Hague,2063
4192,Grocery,GB,MEDIUM,5411,2021-02-09,0.020041,0,London,2017
4193,Electronics,IN,LOW,5732,2022-06-23,0.005787,0,Bangalore,9615
4194,Grocery,US,LOW,5411,2017-07-02,0.005071,0,New York,33289
4195,Automotive,DE,LOW,5511,2016-11-08,0.001647,0,Munich,5787
4196,Travel,HK,LOW,4722,2019-03-05,0.009173,0,Tsuen Wan,18842
4197,Insurance,GB,LOW,6311,2022-03-25,0.006269,0,London,21871
4198,Healthcare,ZA,LOW,8099,2021-02-03,0.002483,0,Johannesburg,5107
4199,Restaurants,DE,LOW,5812,2020-06-24,0.006498,0,Berlin,1031
4200,Fuel,DE,LOW,5541,2021-07-10,0.008304,0,Berlin,2184
4201,Digital Goods,DE,MEDIUM,5815,2024-11-09,0.0295,0,Munich,17177
4202,Grocery,US,LOW,5411,2021-07-25,0.001596,0,Chicago,7493
4203,Gambling,GB,HIGH,7995,2018-04-15,0.193511,0,London,1302
4204,Insurance,MX,MEDIUM,6311,2016-08-27,0.016939,0,Mexico City,10900
4205,Fuel,IN,LOW,5541,2016-04-21,0.001962,0,Mumbai,4009
4206,Utilities,US,LOW,4900,2019-07-29,0.003874,0,New York,32579
4207,Digital Goods,GB,HIGH,5815,2019-10-13,0.229044,0,Birmingham,3877
4208,Utilities,IN,LOW,4900,2021-05-20,0.003031,0,Bangalore,33797
4209,Gambling,CH,HIGH,7995,2017-02-14,0.067888,0,Geneva,4059
4210,Real Estate,AU,LOW,6512,2023-11-10,0.0017,0,Brisbane,19069
4211,Entertainment,IN,LOW,7922,2015-05-15,0.001071,0,Mumbai,26244
4212,Insurance,IT,LOW,6311,2021-09-06,0.006084,0,Rome,7111
4213,Restaurants,ZA,LOW,5812,2017-03-05,0.002715,0,Cape Town,26518
4214,Insurance,SE,LOW,6311,2022-11-09,0.003883,0,Stockholm,36760
4215,Electronics,US,LOW,5732,2016-06-23,0.005384,0,Chicago,33542
4216,Telecom,US,LOW,4813,2018-09-30,0.002521,0,New York,2678
4217,Grocery,IN,MEDIUM,5411,2019-10-26,0.015698,0,Bangalore,14361
4218,Telecom,JP,LOW,4813,2015-09-26,0.001887,0,Osaka,26755
4219,Entertainment,IN,LOW,7922,2020-08-08,0.003965,0,,49177
4220,Digital Goods,GB,MEDIUM,5815,2022-04-02,0.02716,0,London,11077
4221,Utilities,US,LOW,4900,2023-09-15,0.002813,0,Chicago,45053
4222,Entertainment,AE,LOW,7922,2018-01-04,0.003398,1,Sharjah,45667
4223,Education,JP,LOW,8220,2016-11-16,0.005157,0,Yokohama,36486
4224,Travel,GB,LOW,4722,2019-06-28,0.005469,0,Birmingham,39399
4225,Telecom,AU,LOW,4813,2018-07-16,0.007008,0,Sydney,33594
4226,Real Estate,ZA,MEDIUM,6512,2021-05-05,0.029266,0,Johannesburg,19276
4227,Education,US,LOW,8220,2016-09-29,0.005574,0,New York,8643
4228,Grocery,IN,MEDIUM,5411,2018-10-02,0.01332,0,Bangalore,3656
4229,Telecom,MX,LOW,4813,2020-01-09,0.007695,0,Guadalajara,10962
4230,Crypto,US,MEDIUM,6051,2020-04-21,0.027316,0,Los Angeles,18960
4231,Digital Goods,JP,HIGH,5815,2017-11-12,0.05284,0,Yokohama,2788
4232,Healthcare,CA,MEDIUM,8099,2016-07-26,0.040077,0,Montreal,18143
4233,Offshore Services,US,HIGH,6099,2016-03-01,0.240959,0,Los Angeles,706
4234,Offshore Services,FR,HIGH,6099,2015-06-16,0.125833,0,Lyon,4504
4235,Digital Goods,BR,HIGH,5815,2018-12-16,0.237016,0,Rio de Janeiro,2188
4236,Restaurants,GB,LOW,5812,2015-08-08,0.005628,0,London,26424
4237,Offshore Services,SG,HIGH,6099,2018-01-09,0.237717,0,Jurong East,215
4238,Travel,GB,LOW,4722,2024-05-08,0.005691,0,Birmingham,13749
4239,Education,IN,MEDIUM,8220,2019-05-24,0.046522,0,Mumbai,6582
4240,Telecom,US,LOW,4813,2021-02-24,0.001037,0,New York,46898
4241,Real Estate,US,LOW,6512,2018-08-09,0.008065,0,Chicago,9855
4242,Gambling,FR,MEDIUM,7995,2019-03-18,0.04777,0,Paris,13792
4243,Clothing,FR,LOW,5651,2023-01-05,0.006637,0,Paris,47811
4244,Crypto,FR,HIGH,6051,2022-04-10,0.148649,0,Lyon,3065
4245,Utilities,US,LOW,4900,2017-08-26,0.009101,0,New York,18791
4246,Fuel,AU,LOW,5541,2022-08-30,0.008996,0,Sydney,33791
4247,Insurance,US,HIGH,6311,2016-06-14,0.171095,0,New York,2756
4248,Restaurants,JP,LOW,5812,2015-12-22,0.003536,0,Tokyo,28479
4249,Entertainment,IT,LOW,7922,2016-02-11,0.001975,0,Rome,15024
4250,Real Estate,DE,LOW,6512,2017-12-28,0.00219,0,Hamburg,49720
4251,Gambling,GB,HIGH,7995,2020-03-12,0.23186,0,Birmingham,182
4252,Grocery,AE,LOW,5411,2017-08-13,0.003272,1,Dubai,21857
4253,Insurance,BR,LOW,6311,2023-04-11,0.006073,0,São Paulo,4043
4254,Crypto,IN,HIGH,6051,2019-01-19,0.14801,0,Bangalore,768
4255,Education,US,MEDIUM,8220,2019-02-27,0.013935,0,New York,19789
4256,Travel,FR,LOW,4722,2017-12-22,0.003386,0,Lyon,36256
4257,Offshore Services,US,MEDIUM,6099,2019-08-19,0.029592,0,Chicago,1727
4258,Fuel,JP,LOW,5541,2015-03-06,0.004701,0,Osaka,19855
4259,Fuel,SG,LOW,5541,2024-04-08,0.006189,0,Jurong East,6846
4260,Clothing,US,LOW,5651,2021-08-03,0.004844,0,New York,24229
4261,Automotive,US,MEDIUM,5511,2017-09-28,0.034729,0,Los Angeles,8113
4262,Electronics,US,LOW,5732,2020-10-28,0.005237,0,Los Angeles,41121
4263,Automotive,IN,MEDIUM,5511,2023-10-31,0.026802,0,Bangalore,6637
4264,Telecom,NL,LOW,4813,2018-03-28,0.007663,0,,49149
4265,Insurance,SG,HIGH,6311,2019-04-04,0.235975,0,Tampines,1000
4266,Healthcare,ZA,MEDIUM,8099,2022-02-27,0.02903,0,Johannesburg,18800
4267,Digital Goods,IT,HIGH,5815,2022-09-28,0.177664,0,Milan,1884
4268,Telecom,US,LOW,4813,2021-06-23,0.002786,0,Los Angeles,44263
4269,Education,US,HIGH,8220,2018-02-12,0.119491,0,Los Angeles,2618
4270,Real Estate,SG,LOW,6512,2016-08-19,0.001792,0,Tampines,39640
4271,Gambling,JP,HIGH,7995,2022-04-20,0.079685,0,Yokohama,365
4272,Fuel,US,LOW,5541,2015-01-26,0.003287,0,New York,44128
4273,Utilities,IN,MEDIUM,4900,2019-04-15,0.015377,0,Mumbai,4841
4274,Insurance,GB,LOW,6311,2017-04-28,0.002057,0,,1445
4275,Insurance,US,MEDIUM,6311,2018-10-12,0.043096,0,New York,9129
4276,Telecom,NG,LOW,4813,2022-05-24,0.005757,0,Abuja,42781
4277,Clothing,US,LOW,5651,2022-12-24,0.005896,0,Chicago,32615
4278,Automotive,US,LOW,5511,2016-04-12,0.009359,0,Chicago,4578
4279,Offshore Services,GB,MEDIUM,6099,2022-07-15,0.017396,0,Manchester,938
4280,Automotive,AE,LOW,5511,2017-01-16,0.003556,1,Dubai,14632
4281,Entertainment,ZA,MEDIUM,7922,2020-04-27,0.030944,0,Cape Town,11264
4282,Offshore Services,US,HIGH,6099,2016-05-30,0.058651,0,Chicago,752
4283,Gambling,IT,HIGH,7995,2019-02-05,0.067366,0,Naples,1310
4284,Crypto,US,MEDIUM,6051,2016-06-06,0.01936,0,Los Angeles,6172
4285,Travel,US,LOW,4722,2018-12-08,0.005557,0,Los Angeles,22725
4286,Telecom,NG,LOW,4813,2022-02-10,0.004875,0,Kano,20437
4287,Digital Goods,GB,HIGH,5815,2020-02-07,0.191002,0,London,4426
4288,Offshore Services,US,HIGH,6099,2020-09-26,0.175335,0,Chicago,2309
4289,Electronics,BR,LOW,5732,2021-12-17,0.002428,0,Brasília,40686
4290,Real Estate,ZA,MEDIUM,6512,2021-11-02,0.026276,0,Durban,16833
4291,Telecom,DE,LOW,4813,2018-03-22,0.009137,0,Hamburg,6447
4292,Entertainment,CA,LOW,7922,2020-05-16,0.004521,0,Montreal,49160
4293,Utilities,IN,MEDIUM,4900,2015-09-05,0.027628,0,Bangalore,9775
4294,Clothing,IN,LOW,5651,2021-03-20,0.004059,0,Bangalore,34104
4295,Travel,US,HIGH,4722,2016-08-25,0.113958,0,Los Angeles,2976
4296,Gambling,IN,MEDIUM,7995,2023-10-11,0.032642,0,Delhi,6606
4297,Gambling,AE,MEDIUM,7995,2024-07-15,0.039178,1,Sharjah,12325
4298,Entertainment,ZA,HIGH,7922,2018-07-12,0.093989,0,Durban,2073
4299,Fuel,US,LOW,5541,2018-12-15,0.008405,0,Los Angeles,24060
4300,Gambling,SG,MEDIUM,7995,2019-09-01,0.016116,0,Singapore,1275
4301,Automotive,GB,MEDIUM,5511,2020-04-27,0.010188,0,Manchester,7267
4302,Healthcare,IN,LOW,8099,2024-06-07,0.005929,0,Mumbai,45590
4303,Real Estate,IT,LOW,6512,2022-02-05,0.008892,0,Rome,12348
4304,Telecom,US,MEDIUM,4813,2015-08-22,0.036634,0,Los Angeles,17635
4305,Crypto,IN,HIGH,6051,2022-06-15,0.146969,0,Mumbai,351
4306,Digital Goods,IN,HIGH,5815,2017-05-30,0.189931,0,Bangalore,2430
4307,Fuel,US,LOW,5541,2016-04-10,0.005906,0,Los Angeles,7693
4308,Automotive,US,HIGH,5511,2024-01-25,0.14032,0,Los Angeles,3282
4309,Restaurants,CA,LOW,5812,2024-06-27,0.005828,0,Montreal,47363
4310,Education,CA,MEDIUM,8220,2021-08-14,0.033416,0,Vancouver,13462
4311,Grocery,DE,LOW,5411,2015-09-29,0.006194,0,Hamburg,40235
4312,Utilities,DE,LOW,4900,2022-12-05,0.00862,0,Berlin,9317
4313,Grocery,MX,LOW,5411,2023-12-14,0.004329,0,Guadalajara,23503
4314,Gambling,US,HIGH,7995,2018-07-01,0.206962,0,New York,3541
4315,Healthcare,US,LOW,8099,2017-05-14,0.00438,0,New York,42270
4316,Electronics,US,MEDIUM,5732,2017-07-11,0.026287,0,Los Angeles,13195
4317,Education,JP,MEDIUM,8220,2016-03-17,0.045263,0,Yokohama,9188
4318,Fuel,MX,MEDIUM,5541,2020-08-05,0.034082,0,Monterrey,7525
4319,Crypto,FR,HIGH,6051,2015-04-17,0.116858,0,Lyon,3273
4320,Education,SG,LOW,8220,2023-08-31,0.004578,0,Jurong East,23387
4321,Entertainment,US,LOW,7922,2015-05-16,0.008632,0,New York,27601
4322,Education,IN,MEDIUM,8220,2023-05-10,0.034396,0,Mumbai,8216
4323,Real Estate,US,LOW,6512,2023-05-12,0.003004,0,Los Angeles,35847
4324,Healthcare,FR,HIGH,8099,2020-01-10,0.06464,0,Lyon,3635
4325,Restaurants,US,MEDIUM,5812,2016-06-04,0.048886,0,Chicago,17471
4326,Telecom,DE,LOW,4813,2016-09-12,0.007543,0,Berlin,43195
4327,Digital Goods,US,HIGH,5815,2022-09-08,0.183982,0,New York,1642
4328,Travel,GB,HIGH,4722,2019-10-26,0.199495,0,Birmingham,263
4329,Restaurants,AU,LOW,5812,2018-03-04,0.001574,0,Brisbane,41361
4330,Offshore Services,GB,HIGH,6099,2021-02-13,0.0526,0,Manchester,4647
4331,Real Estate,DE,LOW,6512,2015-11-27,0.004094,0,Hamburg,45087
4332,Electronics,AU,LOW,5732,2018-01-24,0.007199,0,Melbourne,47041
4333,Automotive,US,LOW,5511,2020-03-17,0.00707,0,Chicago,9844
4334,Healthcare,IN,LOW,8099,2019-05-17,0.005886,0,Delhi,18186
4335,Healthcare,IN,LOW,8099,2016-06-28,0.005618,0,Delhi,43736
4336,Crypto,US,HIGH,6051,2021-07-08,0.181442,0,Chicago,4712
4337,Digital Goods,US,MEDIUM,5815,2015-03-18,0.032009,0,Chicago,7267
4338,Education,IN,MEDIUM,8220,2019-05-21,0.044682,0,Delhi,17605
4339,Telecom,SG,LOW,4813,2016-09-02,0.002672,0,Singapore,12335
4340,Offshore Services,US,MEDIUM,6099,2015-10-02,0.037868,0,Chicago,19167
4341,Real Estate,IN,LOW,6512,2018-09-09,0.001184,0,Mumbai,28383
4342,Travel,CH,MEDIUM,4722,2019-09-23,0.046015,0,Geneva,19993
4343,Grocery,AE,HIGH,5411,2021-12-06,0.07074,1,Abu Dhabi,1090
4344,Automotive,JP,LOW,5511,2021-06-28,0.00953,0,Osaka,39865
4345,Travel,US,MEDIUM,4722,2017-12-23,0.012408,0,Los Angeles,18345
4346,Fuel,IN,LOW,5541,2021-03-19,0.005529,0,Delhi,38976
4347,Entertainment,US,LOW,7922,2016-12-10,0.007545,0,New York,1448
4348,Offshore Services,CA,HIGH,6099,2024-11-17,0.205987,0,Vancouver,2236
4349,Clothing,MX,LOW,5651,2019-05-03,0.002857,0,Guadalajara,45270
4350,Crypto,BR,HIGH,6051,2022-02-16,0.182487,0,Brasília,3390
4351,Clothing,US,LOW,5651,2015-06-29,0.003076,0,New York,18412
4352,Education,FR,LOW,8220,2015-01-29,0.009858,0,Marseille,35333
4353,Education,GB,LOW,8220,2020-11-21,0.001279,0,London,35125
4354,Real Estate,IN,LOW,6512,2015-05-25,0.001736,0,Delhi,8750
4355,Telecom,IN,HIGH,4813,2022-03-04,0.20392,0,Bangalore,2074
4356,Education,US,MEDIUM,8220,2019-08-18,0.047058,0,Chicago,4876
4357,Utilities,GB,LOW,4900,2021-03-21,0.006312,0,Birmingham,32653
4358,Offshore Services,GB,MEDIUM,6099,2024-04-15,0.011167,0,London,12599
4359,Offshore Services,IN,HIGH,6099,2016-04-11,0.096751,0,Bangalore,3870
4360,Grocery,BR,LOW,5411,2018-12-19,0.003972,0,São Paulo,12203
4361,Crypto,US,HIGH,6051,2018-07-23,0.242889,0,Chicago,1997
4362,Digital Goods,IN,MEDIUM,5815,2016-02-24,0.034297,0,Bangalore,3865
4363,Insurance,JP,MEDIUM,6311,2024-12-17,0.016674,0,Yokohama,1521
4364,Utilities,NG,LOW,4900,2022-12-14,0.002508,0,Kano,18234
4365,Healthcare,AU,LOW,8099,2023-07-03,0.002668,0,Melbourne,42783
4366,Restaurants,NL,HIGH,5812,2019-06-30,0.145953,0,Amsterdam,4504
4367,Electronics,US,MEDIUM,5732,2023-09-26,0.039135,0,New York,18420
4368,Fuel,AE,LOW,5541,2020-12-12,0.007776,1,Abu Dhabi,26854
4369,Real Estate,SG,MEDIUM,6512,2015-03-18,0.018158,0,Singapore,9284
4370,Grocery,IT,MEDIUM,5411,2020-09-07,0.039305,0,Rome,11353
4371,Healthcare,MX,HIGH,8099,2019-06-12,0.158599,0,Monterrey,4874
4372,Restaurants,US,LOW,5812,2018-11-03,0.006835,0,New York,34503
4373,Real Estate,US,MEDIUM,6512,2018-05-27,0.038991,0,New York,10141
4374,Gambling,US,MEDIUM,7995,2021-09-17,0.033084,0,Los Angeles,13303
4375,Healthcare,IN,LOW,8099,2020-03-22,0.009285,0,Mumbai,24861
4376,Education,US,LOW,8220,2021-11-09,0.001193,0,New York,27419
4377,Restaurants,IT,HIGH,5812,2023-02-12,0.246258,0,Rome,1972
4378,Digital Goods,US,HIGH,5815,2016-11-23,0.122393,0,Los Angeles,726
4379,Gambling,IN,HIGH,7995,2018-10-07,0.185102,0,Mumbai,3360
